user,user_url,comment_date,comment,course_time,star,like
18云计算2詹锐涛18240732,www.icourse163.org/home.htm?userId=1032754987,2018/9/23,嵩老师的课讲的很好，简单易懂。非常适合我这种对python零基础的自学初学者,7,5,1
于无声处lzy,www.icourse163.org/home.htm?userId=1145703367,2018/9/23,课程讲解很清晰，我会继续努力的,7,5,1
DOUZHENG8433,www.icourse163.org/home.htm?userId=1016056058,2018/9/18,从实例讲解比直接说语法结构要容易懂一下，挺好，特别是推荐的在线编程python123.io很好，里面有老师出的练习，学了第一章，这次一定要跟上，感觉老师讲解的很易懂。,7,5,1
梦在手指,www.icourse163.org/home.htm?userId=12051360,2018/9/18,老师语速非常适合我的理解速度。另望增加些趣味性才更完美。,7,5,1
郝超1121,www.icourse163.org/home.htm?userId=1136922880,2018/9/18,我是程序小白，这样的授课形式我感觉很好，我渴望能用程序来描述的想法，希望可以实现！,7,5,1
Python_Fan,www.icourse163.org/home.htm?userId=1145894869,2018/9/18,Hello World!,7,5,1
HXJane,www.icourse163.org/home.htm?userId=1144172469,2018/9/18,love it,7,4,1
Mr_ADi,www.icourse163.org/home.htm?userId=1018649554,2018/9/18,棒！强烈推荐,7,5,1
梅meimei,www.icourse163.org/home.htm?userId=1143840586,2018/9/18,真他妈的好！,7,5,1
BIT1120180417曹哲62011810,www.icourse163.org/home.htm?userId=9068128,2018/9/15,没选中我理这门课，居然有慕课，果断点赞,7,5,1
人生若只如初见ykt1512734704139,www.icourse163.org/home.htm?userId=1034418120,2018/9/9,老师真的很好,6,5,1
繁星mooc175,www.icourse163.org/home.htm?userId=1031652274,2018/9/7, 每一小节分得很细，开篇和小结做的也很好，老师讲课很有意思,6,5,1
汪程烨,www.icourse163.org/home.htm?userId=1027182785,2018/9/4,嵩天老师讲课很细致到位，网课是大势所趋，希望这类走在时代前沿又通俗易懂的课程能更好推广,6,5,1
Ivan840,www.icourse163.org/home.htm?userId=1028795401,2018/8/31,课程已经结束了才开始学，错过很多东西，但是还是坚持学完，嵩老师讲得非常好，非常感谢无私奉献,6,5,1
Bad_smooth,www.icourse163.org/home.htm?userId=1141706657,2018/8/30,不错，详略得宜,6,5,1
拗口的天气,www.icourse163.org/home.htm?userId=1143714589,2018/8/23,老师的讲解内容很适合我们初学者~真的是很有进步~跟着老师学很有收获！！赞！！,6,5,1
Acan_Hope,www.icourse163.org/home.htm?userId=1030523748,2018/8/18,讲的很好，满满的笔记和成就感~~~,6,5,1
散步的海豹,www.icourse163.org/home.htm?userId=1033161481,2018/8/17,课程有趣，老师知识丰富，容易激发我学习的动力。超赞的！,6,5,1
IceYoon,www.icourse163.org/home.htm?userId=1035203821,2018/8/16,不愧是国家精品课程，与其他Python课程相比，讲解非常详细，备课能感觉出来十分充分，非常感谢老师。,6,5,1
JRK1999,www.icourse163.org/home.htm?userId=1031588025,2018/8/13,稳得一匹，虽然不是学程序的，但是受益匪浅。继翁恺以后再爱上一个老师，一门语言。（还有用Python3.7的小伙伴们，目前pyinstaller不支持3.7，望周知）,6,5,1
lifigue,www.icourse163.org/home.htm?userId=673375,2018/8/4,老师讲的很不错啊，就是不知道为啥python123平台的练习题从第5章往后都没有了。,6,5,1
buaa牛馨皓17376503,www.icourse163.org/home.htm?userId=1030932718,2018/7/30,如何评价北航陈小武老师？,6,5,1
望穿星辰,www.icourse163.org/home.htm?userId=1024252078,2018/7/29,老师讲的很好，逻辑清晰，课件漂亮，实例有趣。强烈推荐！,6,5,1
逍遥客,www.icourse163.org/home.htm?userId=766785,2018/7/25,6666666,6,5,1
爱飞飞的小丸子,www.icourse163.org/home.htm?userId=1142574252,2018/7/22,很好很好很好很好,6,5,1
兜兜里藏着的糖,www.icourse163.org/home.htm?userId=1016501619,2018/7/20,很喜欢嵩老师，不是单纯的喜欢你的课。,6,5,1
T_Zhao,www.icourse163.org/home.htm?userId=4148166,2018/7/13,"感觉教学顺序对编程零基础的可能不那么友好，但只要有一点基础就会觉得很赞。
学完之后，我觉得最有价值的内容是对各种结构的常用方法函数的用法介绍的很详细，还有各种库的介绍很nice, 实例也非常有代表性。
感到很遗憾的是该课程没有介绍类的定义和使用，感觉这块内容是python很重要的组成部分。
",6,4,1
湖边森林,www.icourse163.org/home.htm?userId=1140464700,2018/7/10,课程做的挺好。建议多一些不计时程序练习题。计时型程序设计题量较大，规定时间内常做不完。,6,5,1
朱高伟,www.icourse163.org/home.htm?userId=5990485,2018/7/10,思路清晰，条理清晰，系统连贯，归纳详细，老师语言表达准确精炼，课程活泼不呆板，谢谢老师精彩的课程！,6,5,1
liuzongying79,www.icourse163.org/home.htm?userId=1811679,2018/7/9,嵩天老师团队做了一件对社会极其有价值的事情，大赞！,6,5,1
灵骚,www.icourse163.org/home.htm?userId=1142401352,2018/7/8,good  good,6,5,1
农村的孩子,www.icourse163.org/home.htm?userId=7760746,2018/7/7,把无趣的内容变得很有趣，点赞,6,5,1
叶子的先知,www.icourse163.org/home.htm?userId=1141708438,2018/7/5,老师讲的十分有味道，理论与实例相结合，同时实践度非常高，语言通俗易懂，很棒！强烈推荐！,6,5,1
leviykt1504882786511,www.icourse163.org/home.htm?userId=1029681306,2018/7/4,老师讲的非常好  重点都是一再强调 。强烈推荐。,6,5,1
风筝mooc75,www.icourse163.org/home.htm?userId=1025250946,2018/6/24,PYTHON 真的好玩,6,5,1
温世强,www.icourse163.org/home.htm?userId=1141595978,2018/6/23,非常感谢有这么好的学习资源，能够早点知道就好了！,6,5,1
相当不错mooc,www.icourse163.org/home.htm?userId=1140896292,2018/6/22,嵩老师的教学非常棒，由简入深，一直激励和引导我等小白,6,5,1
简单简单mooc,www.icourse163.org/home.htm?userId=1140921892,2018/6/19,教学方式方法很合理，很切合我学习认识Python语言,6,5,1
小甜瓜mooc4,www.icourse163.org/home.htm?userId=1027975616,2018/6/19,课程讲解非常好，适合入门学习,6,5,1
求学耀中,www.icourse163.org/home.htm?userId=1030919430,2018/6/16,开启了新世界的大门,6,5,1
Liu先森丶,www.icourse163.org/home.htm?userId=1028815776,2018/6/12,上课内容紧凑，思路明确。,6,5,1
sdjmjtx163com,www.icourse163.org/home.htm?userId=1135193314,2018/6/11,嵩老师的课让我收获很多，让我从一个对PYTHON一无所知的人，到现在有点对编程跃跃欲试的感觉，这收获是从中国大学MOOC上得来的，感谢嵩老师的指导。我上期就开始学了，这期有不同的收获，十分感谢！！！,6,5,1
mooc1511357016269,www.icourse163.org/home.htm?userId=1033767000,2018/6/2,Hello World! Hello Python!,6,5,1
playwright,www.icourse163.org/home.htm?userId=1138211722,2018/6/1,一位幽默的老师，不仅学到了许多知识，还感受到了学习的乐趣。,6,5,1
王建军ld,www.icourse163.org/home.htm?userId=1032295429,2018/5/30,课程挺好的内容新颖，老师讲的也很细，而且助教老师回答问题也很准确快速,6,5,1
伟大的母牛2,www.icourse163.org/home.htm?userId=1014302528,2018/5/30,超级棒的课程。没学完一章都能收获很多，并且还能很期待下一章节的内容。连续学习了四五天。想想要入门这门超级语言，激动地会失眠。想着有一天，能够编写一些微信的小程序一样的东东。Python强大，得找实践机会啊。希望早日开设更多课程。,6,5,1
m17302150927163com,www.icourse163.org/home.htm?userId=1138264987,2018/5/28,"for i in ['g','o','o','d']:
	print(i,end='')",6,5,1
mooc1526349052061,www.icourse163.org/home.htm?userId=1140536211,2018/5/24,老师讲的真好，是我听到的最有质量的课，条里清晰，深浅恰当，我喜欢。,6,5,1
无Oo心,www.icourse163.org/home.htm?userId=1033957240,2018/5/24,如果能有多点实战就好了,6,5,1
远山吹来的清风,www.icourse163.org/home.htm?userId=9355345,2018/5/24,老师讲的是真的好！！！,6,5,1
爱學不学,www.icourse163.org/home.htm?userId=1030327880,2018/5/21,本课程涵盖了所有Python语言基础语法和多个第三方库的讲解，很适合入门学习并且从实用、好玩、易学带你领略Python生态的乐趣。就像嵩老师所说，代码只是手段，思考才是目的，打开你思维的世界，感受不一样的世界。我很喜欢这门课程，这也是我在MOOC上学完的第一门课程，希望能有更多这样的精品课程开放，最后感谢北京理工大学制作团队和MOOC官方团队。,6,5,1
D83E0065C70E4AC8E43255A7ED3A5E3F,www.icourse163.org/home.htm?userId=3134499,2018/5/19,超级棒！！！,6,5,1
宣淇,www.icourse163.org/home.htm?userId=1026951774,2018/5/17,我是业余爱好者，5月份才发现嵩老师的课程，感谢嵩老师的无私授课，见识到了高水平教学，赞赞赞~,6,5,1
MRSA,www.icourse163.org/home.htm?userId=9245151,2018/5/17,真心很赞啊 跟这门课是因为学校开了python叫跟着听 后来因为太忙了就一段时间么有听 现在在赶进度 觉得讲的真的是挺清楚的哈,6,5,1
yx迈克,www.icourse163.org/home.htm?userId=1139636769,2018/5/7,嵩老师，讲的仔细。易学易懂，很感兴趣。通过动手编写实例，运行后看到直接效果，很有成就感。自己找了一些数学公式和工程问题，如海伦公式，九宫格填数，逐一分析，设计程序，实现效果。感触数学模型对计算机的发展奠定了基础。明白了计算思维（模块化设计，自动化执行），开拓了解决问题的思维。感谢Python语言，感谢嵩老师。,6,5,1
满配S1897,www.icourse163.org/home.htm?userId=1138255924,2018/5/4,"1.教学视频质量高，循序渐进,小白看得懂，进阶者也能获得自己想要的东西。
2俗话说独学而无友，学习讨论区也是氛围良好，助教老师都能及时的回答问题，帮你排忧解难。
3.课程免费。
ps:你如果对python感兴趣，我实在想不出你不看这门课程的理由。",6,5,1
國＂境之＂南,www.icourse163.org/home.htm?userId=1035555674,2018/5/2,内容说得比较详细，很适合初学者，不过初学者最好有本书籍辅助,6,4,1
Mailitias,www.icourse163.org/home.htm?userId=1139382463,2018/5/2,还可以。。。但是为什么四章之后没有练习题,6,4,1
长大了好烦,www.icourse163.org/home.htm?userId=1028969507,2018/5/1,简单易学，非常合适小白入门，非常喜欢老师讲课*-*,6,5,1
Zack94,www.icourse163.org/home.htm?userId=7648329,2018/5/1,学习python的最佳入门课程。看了不少mooc课程，这门课的PPT以及教学视频制作是最精良的，可以看出老师是真正用心做这门课程，怪不得这门课这么多人学，群众的眼睛是雪亮的。,6,5,1
面码酱mooc,www.icourse163.org/home.htm?userId=1033003869,2018/4/30,"作为一个学金融的大学生，在大二突然对计算机起了强烈的兴趣，听了别人的推荐，开始学Python，越学越觉得计算机有魅力，很吸引我，以后打算往数据分析走，为自己打气！
",6,5,1
学渣渣w12378,www.icourse163.org/home.htm?userId=1020707863,2018/4/30,之前也学过其他的语言，但是都不系统，完全不懂学的是什么。这次跟着嵩天老师的学习，让自己开始系统的认识编程语言，并且自己能够去运用起来。,6,5,1
巴巴老师,www.icourse163.org/home.htm?userId=11155486,2018/4/30,作为职业程序员来说，最初从c/c  ，后来 到java，现在到python，也需要紧跟时代发展。但要想所学的知识，即系统又专业，必须像这样跟着老师，全面撸一遍。谢谢老师的无私奉献！,6,5,1
jyc741206163com,www.icourse163.org/home.htm?userId=1135962129,2018/4/30,由浅入深，触类旁通，开启新征程，学无止境！,6,5,1
汪继超,www.icourse163.org/home.htm?userId=1021010927,2018/4/29,"老师总会把一个很看似空洞无味的问题，讲的生动形象、浅显易懂，带给你恍然大悟。原本零散的知识，经老师高度概括总结，我们可以用1小时的时间学完原本需要10小时的知识，站在巨人的肩膀上学起来好轻松。嘿嘿！
谢谢中国大学MOOC，谢谢各高校及老师，为我们提供这么好的资源，带给我们更好的成长。",6,5,1
信息学院20153916陈洪金,www.icourse163.org/home.htm?userId=1019903582,2018/4/27,十分适合编程小白，很推荐，但对有其他语言编程基础的人来说，课程效率有点低了,6,4,1
菠萝菠萝我是西瓜,www.icourse163.org/home.htm?userId=1137183214,2018/4/26,"嵩天老师讲得很好
",6,5,1
落尘mooc40,www.icourse163.org/home.htm?userId=1021340108,2018/4/24,"内容组织深入浅出，既有基础，又培养了计算思维，很棒！
",6,5,1
张仁旭,www.icourse163.org/home.htm?userId=5789139,2018/4/23,上课听懂了，但是课下编程题目做不出来,6,4,1
郭源潮mooc10,www.icourse163.org/home.htm?userId=1139049530,2018/4/23,老师讲的很细，基本上都能听懂，从来没有接触过计算机，希望可以通自己的努力找到一份这样的工作。非常感谢北京理工大学的老师，嵩天老师讲的真的很好，从每一个单词到每一个标点符号，基本上面面俱到，台风也很的儒雅，真心的说一声老师谢谢您，辛苦了。也非常感谢平台能做出这么优秀的课程。在这个网络付费的大潮流下，中国大学MOOC能够独树一帜做免费的知识服务，并且能做出各种专业的优秀课程，这是最让我尊敬的地方。,6,5,1
piterwang,www.icourse163.org/home.htm?userId=1135403771,2018/4/23,老师讲的非常好，深入浅出，在代码的基础上讲解，印象深刻。个人建议，听课的时候最好要记笔记哦！,6,5,1
o今夕何夕o,www.icourse163.org/home.htm?userId=1138334893,2018/4/22,老师，能不能把其他课程的课开一下啊，特别是数据处理方面的。,6,5,1
随心而为l,www.icourse163.org/home.htm?userId=1138699363,2018/4/21,老师讲的真的很好，很受用，但自己课下也要花大量的时间才能真正的学好,6,5,1
随虽碎,www.icourse163.org/home.htm?userId=1137052480,2018/4/21,很适合入门的一门课程,6,5,1
百喙,www.icourse163.org/home.htm?userId=1024700269,2018/4/20,获益匪浅，比如其中的学习方法：逐行逐词逐句理解，举一反三,6,4,1
